artistID,objQID,objLabel,objDesc
10033,Q217467,art rock,subgenre of rock music
11622,Q592330,dream pop,music genre
8108,Q852767,southern rock,subgenre of rock music and a genre of Americana
17977,Q1136331,nu jazz,fusion of electronic and jazz music
14712,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
5498,Q2260696,progressive trance,subgenre of trance music
5738,Q1143741,chicha,Peruvian music genre
7208,Q8341,jazz,musical style and genre
1316,Q223840,hardstyle,genre of electronic dance music
17543,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
12538,Q11366,alternative rock,subgenre of rock music
12538,Q11399,rock music,popular music genre
16740,Q9778,electronic music,"music that mainly employs electronic musical instruments, digital instruments and circuitry-based music technology"
13436,Q1344,opera,artform combining sung text and musical score in a theatrical setting
365,Q37073,pop music,genre of popular music
4044,Q1640319,experimental music,music genre
9679,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
4487,Q37073,pop music,genre of popular music
17350,Q205560,trip hop,genre of electronic music
17369,Q205560,trip hop,genre of electronic music
16661,Q483251,death metal,extreme subgenre of heavy metal music
9387,Q37073,pop music,genre of popular music
9387,Q585588,Khaliji,Saudi music genre
9387,Q624044,Arabic music,music of the Arab world
9387,Q624081,Arabic pop,subgenre of pop music and Arabic music
9387,Q11700058,folk-pop,music genre
16565,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
4114,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
8805,Q9759,blues,music genre
13968,Q460674,ska punk,fusion music genre
3105,Q11366,alternative rock,subgenre of rock music
14367,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
14367,Q876171,East Coast hip-hop,regional subgenre of hip-hop music that originated in New York City during the 1970s
14367,Q936573,crunk,genre of hip-hop
14367,Q1253172,Southern hip-hop,blanket term for a regional genre of American hip-hop music that emerged in the Southern United States
14367,Q3709211,dirty rap,sexually explicit subgenre of hip hop
14367,Q8560269,dirty south,music genre
10206,Q193355,blues rock,music genre combining elements of blues and rock
6759,Q209137,post-rock,"subgenre of rock music, often instrumental"
2137,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
2137,Q188450,electropop,"genre of electronic pop music that emerged in the late 1970s and gained mainstream popularity in the mid-2000s, defined by its crisp, compressed synthesizer sounds and warm, crunchy production style"
9988,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
3593,Q83440,country music,genre of American popular music
2967,Q188539,glam metal,genre of heavy metal music
2967,Q830325,horror punk,music genre that mixes proto-gothic and punk rock sounds with morbid and violent imagery and lyrics which are often influenced by horror films and science fiction B-movies
3346,Q438503,alternative hip-hop,subgenre of hip-hop music that encompasses a wide range of styles that are not typically identified as mainstream
17482,Q11366,alternative rock,subgenre of rock music
17482,Q131578,J-pop,Japanese popular music genre
6898,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
6898,Q753679,gangsta rap,genre of rap music
6898,Q876171,East Coast hip-hop,regional subgenre of hip-hop music that originated in New York City during the 1970s
6898,Q966564,hardcore hip-hop,subgenre of hip-hop
6898,Q9302696,mafioso rap,hip-hop genre
3417,Q132438,black metal,subgenre of heavy metal music
3417,Q208494,industrial metal,Music genre; fusion of heavy metal and industrial music
3417,Q484179,folk metal,fusion genre of heavy metal music and traditional folk music
3417,Q641357,avant-garde metal,subgenre of metal music
3417,Q775614,neofolk,music genre
3417,Q1641839,experimental rock,type of music based on rock
18404,Q831354,smooth jazz,music genre
12915,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
4153,Q205560,trip hop,genre of electronic music
18591,Q11366,alternative rock,subgenre of rock music
18591,Q170611,techno,genre of electronic dance music
4530,Q9759,blues,music genre
4530,Q83440,country music,genre of American popular music
4530,Q438476,alternative country,sub-genre of country music
4530,Q613408,country rock,subgenre fusion of rock music and country music
4530,Q2407862,Americana,genre of music and radio format
9828,Q57143,power metal,subgenre of heavy metal combining characteristics of traditional metal with speed metal
9828,Q253918,melodic death metal,subgenre of death metal
17628,Q2994332,rock en español,Spanish-language rock
18184,Q8341,jazz,musical style and genre
3328,Q13627677,psychobilly,musical genre; subgenre of rockabilly
10108,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
819,Q11399,rock music,popular music genre
6317,Q40461,bachata,"genre of Latin Francia music that originated in the Dominican Republic in the first half of the 20th century with Indigenous, African and European musical elements"
450,Q11366,alternative rock,subgenre of rock music
450,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
450,Q1899347,post-punk revival,genre of indie rock music
450,Q3840596,dark wave,music genre
2211,Q932977,crossover thrash,music genre; musical fusion of thrash metal and hardcore punk
6526,Q3071,punk rock,genre of rock music
6526,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
6526,Q484641,pop rock,music genre
8043,Q11366,alternative rock,subgenre of rock music
6694,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
6837,Q183862,metalcore,fusion genre of heavy metal and hardcore punk
353,Q186472,folk rock,fusion genre of folk and rock music
353,Q286080,acoustic music,"music genre, non-electric music created through acoustics"
4598,Q11401,hip-hop,rhythmic music accompanied by rhyming speech
4598,Q876171,East Coast hip-hop,regional subgenre of hip-hop music that originated in New York City during the 1970s
16638,Q3071,punk rock,genre of rock music
16638,Q10922,hardcore punk,aggressive and fast subgenre of punk rock
7585,Q8341,jazz,musical style and genre
1913,Q38848,heavy metal,"genre of rock music characterized by slack-tuned instruments, and unconventional changes of tonality (key) and time signature (metre)"
1913,Q83270,hard rock,"genre of rock music often characterized by chordal guitar riffs accompanied by root notes on the bass guitar and ""big"" drums"
1913,Q1133657,traditional heavy metal,genre of metal music
6182,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
12939,Q38848,heavy metal,"genre of rock music characterized by slack-tuned instruments, and unconventional changes of tonality (key) and time signature (metre)"
17320,Q11366,alternative rock,subgenre of rock music
3163,Q9794,reggae,music genre that originated in Jamaica in the late 1960s
13127,Q484344,progressive metal,genre of heavy metal music
9764,Q3071,punk rock,genre of rock music
2727,Q11399,rock music,popular music genre
17077,Q37073,pop music,genre of popular music
5832,Q11366,alternative rock,subgenre of rock music
5832,Q187760,new wave,music genre that encompasses pop-oriented styles from the late 1970s through the 1980s
11418,Q487914,pop-punk,rock music fusion genre that combines elements of punk rock with power pop or pop
7554,Q54365,ska,music genre from Jamaica in the 1950s
17495,Q1541229,American folk music,group of folk music genres from the United States
15869,Q11366,alternative rock,subgenre of rock music
15869,Q842324,indie pop,genre of pop music within independent music movement
14294,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
13887,Q284543,ethereal wave,music genre
13887,Q485395,gothic rock,musical subgenre of post-punk and alternative rock
5161,Q11399,rock music,popular music genre
16879,Q3071,punk rock,genre of rock music
2198,Q484344,progressive metal,genre of heavy metal music
11036,Q10922,hardcore punk,aggressive and fast subgenre of punk rock
5229,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
7822,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
10323,Q11399,rock music,popular music genre
17148,Q10926,emo,"derivative of post hardcore rock music with emotional, introspective lyrics"
17148,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
11550,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
13049,Q211573,garage rock,subgenre of rock and roll music
6828,Q49451,progressive rock,genre of rock music
10414,Q842324,indie pop,genre of pop music within independent music movement
14621,Q183504,indie rock,"genre of rock music, subgenre of alternative rock"
2411,Q842324,indie pop,genre of pop music within independent music movement
11603,Q10926,emo,"derivative of post hardcore rock music with emotional, introspective lyrics"
8141,Q1298934,synth-pop,music genre in which the synthesizer is a key instrument
11056,Q10926,emo,"derivative of post hardcore rock music with emotional, introspective lyrics"
13084,Q11366,alternative rock,subgenre of rock music
598,Q11366,alternative rock,subgenre of rock music
10441,Q1123745,glam punk,subgenre of punk rock
14979,Q11366,alternative rock,subgenre of rock music
9771,Q183862,metalcore,fusion genre of heavy metal and hardcore punk
11983,Q438503,alternative hip-hop,subgenre of hip-hop music that encompasses a wide range of styles that are not typically identified as mainstream
13242,Q3071,punk rock,genre of rock music
3559,Q11366,alternative rock,subgenre of rock music
8865,Q11366,alternative rock,subgenre of rock music
1624,Q429264,West Coast hip-hop,regional genre of hip-hop music that encompasses any artists or music that originated in the West Coast of the United States
1624,Q753679,gangsta rap,genre of rap music
